Textos_espanol,sdg
embarg plan negoci prepar juici requier herramient expert asesor profesional pued ser inacces much mujer empresari especial relev estudi previ muestr mujer emprendedor fuert preferent banc soci lug trat relacion mer transaccional vital voic suel ten requisit diligent deb mas rigur pyme banc region,5
unas vision estrategi mas clar iguald gener fact tal defin norm internacional facilitari mejor objet iguald gener inclu cedaw pais men pued bas estrategi existent ampli inclu form mas destac derech civic polit econom mujer hech histori institucional derech social pais ocde demuestr si bien derech asoci muj defend inicial relacion funcion matern reproduct proteccion ampli posterior inclu proteccion iguald vid public oportun econom aplic efect fundamental garantiz estrategi gener vay mas alla declar traduzc accion concret,5
convencion abarc derech muj iguald discrimin ambit emple vid econom asa asunt civil celebr contrat administr bien tambi exig part garantic mism derech ambos conyug materi propied adquisicion gestion administr disfrut enajen bien inclu cos disposicion especif salari just igual remuner trabaj igual valor mujer,5
ponenci present tall faofidaoit lagun tendenci investig actual dimension gener emple agricol rural differentiat pathways out of povertyrom marz abril d sahn gend and education impacts on employment and earnings inwest afric evidenc from guine economic development and cultural chang pp evidenc from cotedivoir oxford bulletin of economics and statistics pp,5
razon men mujer hombr puest tom decision empres medi danes senal rikk andreass ocup puest liderazg reclut seccion asunt intern sal redaccion domin hombr much empres public priv inclu dr firm voluntari inici signif empres deberi cre estrategi atra mas mujer puest tom decision establec lugar trabaj sensibl gener estructur contrat inclus gener andreass,5
tambi import sensibiliz educ derech human personal segur justici asi public general acos bas gener sex raz orient sexual edad discapac u diferent inacept capacit gener deb ocurr multipl nivel deb ser obligatori personal segur masculin femenin nivelesgr,5
pod judicial alcanz parid gener nombramient judicial profesional mujer represent juec tod ocde embarg represent muj si bien alta tribunal inferior cae progres tribunal superior part nuev pais ocde habi introduc cuot gener directori empres public propied estatal pais adopt enfoqu legal vincul involucr objet voluntari codig gobiern corpor regl divulg,5
embarg impact signific migracion masculin sugier incent masculin femenin emigr difier migracion haci pais baj nivel discrimin foment iguald gener institu social pais orig mientr migracion haci pais altos nivel discrimin efect contrari gener migrant result robust cambi especif control posibl sesg endogen simultan,5
fe nin habil cientif tambi parec vari segun tip tare pid realic capitul inform analiz evident subrepresent mujer materi carrer cienci tecnologi ingenieri matemat stem enfatiz import program destin desafi actitud expect estereotip gener constru nin s confianz si mism camp stem gobi tambi deb hac frent norm actitud practic discriminatori mediant ejempl capacit concienci gener program medi comun aprob educ nin part lider comunitari,5
oficin pais deb prepar plan gener identifiqu carenci neces apoy tecnic desarroll capac accion conjunt promocion seguimient colect facilit program gener mas sol proces deb ser apoy supervis inform anual respect oficin regional gsic embarg garantiz atencion mas uniform pais deb esper oficin pais prepar plan gener sugier oficin regional tom med especif apoy prepar plan gener plurianual especif cad pais supervis inform formul implement gsic proces brind oficin oportun evalu neces carenci nivel paas articul expect apoy centr regional servici promocion iguald gener empoder muj,5
observatori iguald gener amer latin carib inform anual mir apoy becari carg mujer lcgrevl i santiag respect impact program adult tiemp dedic hombr trabaj remuner aument detriment trabaj domest tiemp dedic mujer trabaj domest cuid aument detriment tiemp librel desigual distribucion trabaj product reproduct cre mayor desiguald uso tiemp libr,5
mujer inmigr independient rechaz gran med pasiv dependent sistem bienest mar capac hac carrer consig emple calif negoci muestr tendenci similar emprendedor nativ eleccion ram nich ejempl tambi pued consider segund categori mujer emprendedor inmigr defin abbasi bildt categori inclu mujer pes ciert nivel independent todavi estan domin hombr negoci decision accion,5
asim agradec marf cristin alcant felip sterquin itaborai especial dian len rigur entusiast ayud investigacin cualqui error apreciacin respons exclus autor segund lug mujer ingres propi estan sobrerrepresent trabaj cuent propi trabaj domest ultim ocup tres cuart part person casi tod mujer careci pension oit mod mujer merc laboral men proteccion companer masculin zon urban sol mujer segur social frent hombr oitpnud terc lug soport mayor carg cuid men proteccion social pais amer latin mujer escolar primari incomplet hij mas escolar secundari superior cepal p,5
unid ley pequen empres exig maximiz particip pequen empres objet otorg men contrat federal anual ley exig adem men contrat otorg pequen empres propied mujer maner simil core exist requisit contrat public product servici pais dirij mujer empresari si bien direct relacion contrat public complet esfuerz pais tambi enfoc lad ofert apoy empres propied mujer trav program prest baj inter asistent tecnic capacit facilit acces credit,5
mujer empresari registr trav program inform mejor oper empresarial cost credit segur laboral riesg program podri cre incent declar ingres real inferior real fin benefici estatut especial mei reduc atract form jurid empres sociedad respons limit sociedad anonim suel ser mas propici crecimient empresarial necesit med complementari permit mayor crecimient empres propied mujer,5
desafortun limit dat permit inclusion variabl potencial relev indic riquez presenci ayud contrat acces instal servici atencion pes logr objet estatal promov iguald gener continu enfrent desafi inclu persistent discrimin merc laboral disminucion particip laboral mujer mejor comprension relacion gener dentr hog crucial logr objet desarroll chin vid mujer menud estructur torn respons madr espos hech mujer realic mayor part trabaj remuner afect bienest particip fuerz laboral,5
segun mari brandstrom present notici svt nyhet vasterbott tambi respons iguald gener lug trabaj redactor cuent diari mujer hombr notici reporter tambi estan oblig trat encontr mujer entrev trabaj oficin realiz entrev telefon oton redaccion tambi empez cont mujer hombr notici web utiliz herramient web prognosis proporcion mujer inform television,5
exit alin perfeccion document legal polit planif incorpor perspect gener tod accion gubernamental embarg implement sid efect aunqu ministeri sectorial compromet practic implement proiguald logr realiz analisis sol gener part cicl polit actual exist requisit sistemat inclu analisis gener disen desarroll nuev polit presupuest ley part evalu impact regulatori mandat gubernamental clar evalu impact gener seguir siend excepcion regl manual contien med mas prob aplic transversal perspect gener,5
supon nivel discrimin bas gener prevalec socied dad reflej preferent real iguald gener discrimin gener institu social bien pued disminu satisfaccion vid hombr mujer hombr mujer pued vers afect direct discrimin muj pued mostr nivel mas baj satisfaccion deb capac mas limit viv vid des williams et ejempl teoric deriv asign optim tiemp libr tiemp libr trabaj,5
rein unid unid asi aie liberal general desfamiliariz bas gran med merc contrari nort europ hech transicion trav expansion provision public cuid ver seccion aie socialdemocrat ambos regimen consistent tas mas altas particip laboral femenin fertil aunqu result marcad diferent distribucion reproduccion social volv cuestion reproduccion social crecimient salari mas altos mujer buen crecimient estructur cuid privatiz alt familiar signific salari mas altos particip merc mujer pued represent amenaz produccion capac human ultim instanci compromet crecimient geograf regimen concentr pais nort europ polit merc laboral promuev plen emple iguald salarial diferent grup trabaj asegur ampli ingres fiscal menor dependent bienest espinganderson,5
particular are rural cuestion gener deb evalu cad context geograf cultural especif vari ampli pais dentr relacion particular dobl carg trabaj product cuid mujer patron cultiv mercade bas gener patron emple discrimin especif gener merc laboral rural tambi fundamental comprend limit critic enfrent mujer particip trabaj product especial termin asign tiemp movil,5
protocol tambi establec viud derech particip equit herenci bien mar mujer hombr derech hered part equit bien padr art disposicion establec african estan oblig garantiz acces adquisicion propied herenci control equit discriminatori tierr viviend especial part mujer inclu oblig tom med modific prohib practic social cultural tip perjudicial impid mujer miembr grup vulner desfavorec disfrut derech propied especial relacion viviend tierr parraf nadi podr ser priv propied sin caus util public condicion previst ley principi general derech internacional,5
amer latin registr mejor mas signific particular chil cost ric brech particip reduc punt porcentual ano medi dec persist grand brech gener particip fuerz laboral medi orient afric nort capitul indi indonesi mejor mas notabl registr marruec egipt tunez chin turqui indonesi indi,5
result muestr menor product empres propied mujer deb gran part mas pequen men intens capital pertenec sector caracteriz product medi mas baj empres propied mujer tiend obten menor benefici torn men inclus control taman intens capital antigued sector activ column empres propied mujer inclu orbis liger men propens men experiment aument numer emple column,5
mujer inmigr mas probabil acced ocup trabaj mujer inmigr independient nacional puest junt hombr mism etni wright ellis convergent bas gener tambi fuertement relacion sistem valor empresari etni femenin percib abord propied empresarial maner diferent empresari etni masculin baycanlevent et ejempl estudi baycanlevent et,5
particip mujer merc laboral alta pes merc laboral alt segreg gener mujer derrib mur dentr trabaj masculin aunqu hombr busc emple trabaj femenin mism med cambi plan inclu inici especif haci exact contrari aument contrat mujer trabaj masculin trabaj dentr fuerz policial proporcion estudi varon educ enfermeri cad grup anos gislason,5
men in the kitchen oportun desarroll propi habil asum respons hog mujer nin pued ser reaci hombr nin involucr tar hog temor perd respons limit hog mujer nin tambi pued interioriz estereotip gener tar social acept mujer hombr vuelv resistent cambi asi muestr experient hopem redistribucion real respons domest requier repens rol gener restrict mujer hombr,5
impact fisic psicolog social adolescent joven pued persist edad adult dur tod vid revision investig bark et inici program h brasil dio result cambi posit actitud med trav escal hombr equid gener tem prevencion infeccion vih violenci parej relacion sexual pulerwitz et ah,5
proporcion mujer emple remuner sector agricol aument cient cient period proporcion mujer emple vulner trabaj familiar auxiliar propietari trabaj cuent ajen porcentaj emple femenin total disminu punt porcentual cient cambi emple vulner hombr reduc punt porcentual cient,5
inform ocde mujer negoci polit apoy desarroll empresarial mujer region men primer evalu compar med polit promov espiritu empresarial mujer abarc economi men ocde estudi subray si bien sab servici sde relat debil economi men med servici sirv mujer empresari parec aun mas limit pes numer cad vez mayor mujer inici negoci cuent experient pais pertenec men sugier centr empresarial mujer exit ayud mujer empresari especial primer etap empres comercial estudi conclu necesari recopil dat llev cab evalu sde servici region men delin buen practic actual region men,5
peor aun menud viol derech grup social mas desfavorec proces traduccion derech polit polit cambi real vid mujer sid extrem desigual mund pued utiliz derech human cre tip respet proteg cumpl derech human derech mujer particul cre posibil activ hag campan favor med apoy realiz derech mujer inclus sistem polit democrat debil democrat proces compil inform nacional comit cedaw ejempl defensor derech mujer oportun prepar propi inform paralel coment inform oficial gobiern hac campan mayor atencion polit,5
principi valor rector commonwealth declar harar reafirm reunion jef gobiern commonwealth chogm celebr perth haci hincapi mejor iguald gener empoder mujer commonwealth instab jef gobiern demostr compromis afianz med impuls particip polit liderazg mujer nivel tom decision objet propuest men mujer tom decision sector polit public priv secretari commonwealth atrayend cad vez mas apoy pais miembr accion alcanz objet global especial represent equit mujer ambit polit estan constant evolucion,5
patron ve reforz limit tiemp movil deriv norm sociocultural bas gener impon dobl carg termin trabaj cuid remuner activ product tambi ve reforz segreg gener merc laboral limit mujer gran med activ ingres relat baj dinam tom decision dentr hog limit control ingres hog influenci prioridad gast tal sesg especial evident dat nivel hog desagreg gener bas hogar encabez hombr encabez mujer,5
vist cambi util investig si division merc laboral sector formal informal da lug sancion distint matern hac examin salari sector formal informal madr madr argentin period abarc principal polit liberaliz puest march principi dec pastor wis hipotesis respuest tod pregunt anterior afirm deb form merc laboral segment proteg diferencial madr trabaj sector formal informal,5
mejor conten metod clasif medicion perspect gener deb form part esfuerz curs mejor tod fuent estadist cens encuest sistem administr hedm perucci sundstrom incorpor perspect gener program recopil dat implic revision revision bas conceptual herramient recopil dat revision revision sistem terminologi codif clasif capacit gener personal involucr recopil dat campan medi inclu mensaj especif gener seleccion sensibl gener entrevist camp revision revision tabul present disemin dat corn present difusion estadist gener deb lleg grup destinatari potencial mayori vec dat existent aprovech maxim obten estadist gener nacion unid,5
mujer maltrat tambi sufr depresion ansied inclus trastorn estres postraumat adem exist evident violenci mujer impact econom direct segun estudi realiz hac anos estim cost violenci part parej intim unid super millon dolar ano cual millon dolar correspondi servici medic atencion salud direct millon dolar mil millon perd product deb ausent campbell nivel mundial estim cient mujer sufr violenci fisic sexual larg vid onumujer,5
estrategi hac preocup experient mujer asa hombr dimension integral disen implement monitore evalu polat program tod esfer polat econom social mod mujer hombr benefici igual perpetu desiguald objet ultim logr iguald gener asamble general nacion unid cap i seccion b adem apart b recomiend mecan nacional muj mandat autor clar defin element fundamental ser recurs adecu capac competent influ polat formul revis legisl much institu dedic realid tod seri activ investig oper describ detall continu,5
taux dactivit des femm sont non seulement inferieurs ceux des homm moinsd moiti mais ils ont egalement diminu edad civil presenci hij estatus sociorreligi are resident nivel educ riquez relat hogar determin particip laboral mujer hombr indi nunc establ emple mujer pic emple lleg mas tard vid cualqui posibl gananci aument salari cort duracion,5
tambi pued apoy famili maner inclu transferent efect form subsidi apoy nin inclus person mayor exencion impuest program segur social salud discapac pension especial hogar baj ingres probabl efect particip mujer trabaj domest grad particip merc laboral medi anul influenci proces institucional practic cultural expect social ejempl men desigualdad gener merc laboral brech salarial gener discrimin contrat promocion abord mediant polit laboral efect accion afirm discrimin probabl posicion negoci mujer negoci particip mas igualitari trabaj domest manteng debil tambi pued tom med ayud redistribu trabaj cuid dentr hogar termin aument visibil contribu trabaj remuner mujer hombr desarroll econom pais,5
embarg madr famili dos padr teni mas tiemp pas hij siempr haci seguimient activ sexual mientr padr si haci implic neces material subyacent renuenci patern reconoc papel decision adolescent transferent efect menud implement garantiz escolariz nin mejor atencion medic reasign recurs product dentr hogar adat bassett mokoman encontr ejempl nin hogar recib pension social contribut mas probabil asist escuel ten exit academ ten mejor indic salud nutricion nin hogar similar recib pension aiss,5
sistem pension ejempl ello reconoc tiemp mujer dedic activ cuid cuant cuidador merec pen reflexion circunst condicion cuid social pued contribu efect ampli opcion vital bienest hac conllev much cuestion relacion neces capac gener emple dign calid soj aplic especial acces universal servici especif cumpl ciert norm calid pon reliev import calid norm reglament pertinent asi avanc derech mujer nin person discapac person mayor consider funcion pertinent atencion calid servici soj p papel migrant peruan provision cuid chil santiag chil onumujereslom editor,5
ejempl nig terci tod nin cas anos mientr burkin fas mas mit cas anos signif men nin burkin fas cas anos factor demasi frecuenci cambi tas nin cas ejempl dinam rural versus urban afric oriental cefm evident divers form matrimoni menud manifiest form manifiest matrimoni levirat oblig viud contr matrimoni herman mar fallec tambi conoc herenci espos matrimoni sororat oblig herman espos fallec infertil cas ten relacion sexual cun viudoesp form cefm afric oriental inclu trafic novi matrimoni mecan resolucion disput matrimoni forz context conflict armad bush wiv termin dad mil mujer secuestr oblig convert espos sold independient edad,5
rac to the top lanz prioriz mejor stem general grup subrepresent inclu mujer nin subvencion otorg program investing in innovation departament tambi enfoqu stem busc aument numer profesor stem grup tradicional subrepresent stem p minori person discapac mujer,5
seccion ocup diferent gener trabaj domest remuner encuentr mujer aleman todavi hac mas hombr seccion examin cambi actitud haci equilibri trabaj vid rol padr final seccion consider distribucion gener trabaj remuner pued afect crecimient prox anos general alemani logr grand avanc mejor distribucion gener trabaj remuner remuner embarg todavi espaci segu avanz embarg med cohabit vuelv mas comun mas mas nin crec hogar dos padr cohabit,5
actual embarg pais aquell mujer nin experiment form multipl interseccional discrimin suel mas rezag va peor dem grup dimension clav bienest diferent relacion riquez ubic orig etnic ejempl combin cre profund foc privacion varied ods acces educ salud agu potabl trabaj decent trasciend fronter nacional sid tem import trat derech human resolu consej derech human menud falt dat mujer nin experiment form discrimin permitir inform desarroll polit program respond realidad desglos sol sex insuficient,5
mism tiemp relacion gener local orig regul si mujer responder demand general percepcion movil mujer kirguis mas propici migracion femenin tayik uzbek diferent import observ mujer hombr encuentr civil regim migratori hij mujer suel llev nin feder rus,5
vincul recepcion transferent desempen crianz hij madr refuerz ide bienest nin respons mujer foment particip hombr crianz hij si practic condicional poc ningun relacion desarroll infantil seri mejor utiliz presupuest gubernamental invert mas mejor escuel centr atencion primari salud experient recient brasil egipt ejempl muestr particip activ defensor derech mujer pued ser cataliz transform ambos cas transferent efect disen explicit cuent derech mujer abord limit esquem existent ver tambi recuadr embarg diferent bols famili ver tabl apoy direct empoder econom mujer capacit asum trabaj tradicional crecient industri construccion region bas comprension deficient program convencional transferent monetari condicion proyect pilot aineisir pretendi cuestion dinam gener tradicional enfatiz rol mujer madr ignor rol product agenci,5
tambi vincul principi iguald discrimin particip enfoqu coment impact deud extern condicion polit relacion realiz derech mujer particul derech econom social cultural ibid institu financ internacional relacion prest condicion menud cuent abord neces mujer ibid perspect polit contribu feminiz pobrez profundiz desiguald gener ibid deb promov particip mujer planif desarroll tom decision relacion gestion deud ibid,5
present compil buen practic ahrc alta comision observ cinc caracterist comun buen practic reduc mortal morbil matern conson oblig derech human mejor condicion mujer elimin barrer enfoqu eficaz bas derech human elimin mortal morbil matern garantiz derech salud sexual reproduct fortalec sistem salud aument acces uso atencion calific abord abort insegur mejor monitore evalu gui dirig principal formul polit busc disen polit salud matern acuerd requisit derech human sig cicl polit planif presupuest implement monitore rendicion cuent inclu detall pas necesari perspect derech human cad etap,5
sirv leccion clav pais commonwealth indic pes reform constitucional legisl electoral part polit respald reform aplic cambi necesari mujer pued particip activ polit funcion liderazg tom decision reconoc resistent cambi determin arquitectur polit dad lug imposicion mult recompens ley part polit garantiz aplic inici capacit deb establec program formacion concienci cuestion gener institu educ polit impart candidat conect aspir polit oportun liderazg,5
general trat carg elect requier alto grad respald part individu mujer van alcanz cim vari pais ugand keni malaui nigeri zambi mujer aunqu poc margen particip carrer president tendenci limit part mas grand sin tambi da part mas pequen,5
embarg posibil estan limit violenci gener deriv fuert identif etnic parec particular pronunci migrant kirguis inclus mujer enfrent si mism tal violenci conoc tal riesg sirv mecan limit embarg hac dar mir plan migrant futur fin consider si migracion transnacional form vid des,5
much mujer miembr depend mar deb falt conoc experient mied violenci sexual fisic corrupcion dependent econom respons domest factor impid particip efect mujer miembr gobi local bangladesh indi mujer miembr union parish sid capac resolv disput familiar much particip tambi shalish lleg presid sesion,5
convencion internacional gua signatari hag hincapi iguald muj promuev vision gobern inclus mujer zon rural urban paas pretend avanz iguald gener trav agend nacional reform adopt nuev ley disposicion institucional destin aument acces mujer justici proteccion integr fasic organiz socied civil region promuev activ sensibiliz derech muj abog mayor iguald gener necesari segu reforz esfuerz sosten verdader impact elimin disposicion discriminatori arraig much ley tod region cre institu capac proteg derech muj garantiz iguald acces justici capatul evalu marc jurad polat institucional rig ambit clav relacion familiar vid priv region orient medi nort afric ultim instanci repercut capac muj particip plen vid econom public,5
aument represent mujer gerenci medi factor import cerr brech gener puest liderazg superior gerent intermedi constitu grup natural candidat alta gerenci mayori pais particular vist tendenci envejec servici civil asim crecient numer mujer categori profesional mas mit profesional mujer coherent mayor nivel educ tambi aument ofert talent ambas categori direct pais irland cre inici especif apoy mujer talent puest mand intermedi ascens puest alta direccion sector public comision europe,5
metodologi evalu gener internet tic dar voz vot formul implement evalu prim pas haci inici desarroll inclus import planific activ cuent horari diari hombr mujer sobrecarg activ extra,5
mism tiemp tambi aument porcentaj empres propied gestion mujer ocde tunez proporcion hombr mujer impuls neces aument aproxim inform pais gem mas propens hombr cit equilibri trabaj vid personal motiv convert empresari lug crecimient gananci,5
situacion posconflict ventan oportun relacion gener pued deb repens si aprovech adecu pued serv moment propici reescrib regl practic obstaculiz particip mujer socied general libr pretend desafi suposicion popul frecuent difund mujer deb recib apoy empoder voz simplement papel victim colect brind evident respald crecient comprension nivel internacional nacional local si bien mujer ven afect maner desproporcion guerr deb ello pued ser agent poder cambi posit sosten si incorpor da oportun particip aspect proces consolid paz socied,5
pued ver figur mujer joven ingres merc laboral tas mas baj hombr embarg anos particip mujer sufr caid observ tas particip hombr posibl explic tendenci mujer tiend retir merc laboral cas ten hij reincorpor posterior merc laboral,5
principi defin calid sistem educ incluir elimin obstacul impid iguald efect mujer hombr promocion plen iguald sex administr educ garantiz iguald derech educ mujer hombr mediant integr activ objet practic educ principi iguald trat evit gener desigualdad mujer hombr conduct sexist estereotip social asoci marc legal espanol educ iguald integr dimension gener polit educ cont ambit educ superior gobi central autonom local ejercici respect competent impuls docenci investig signific alcanc iguald mujer hombr,5
decision si qued embaraz frecuenci deb tom ningun tip discrimin coaccion violenci salud reproduct derech reproduct met especif objet desarroll sosten form part integral consecucion objet person dispon mas inform derech opcion reproduct adem mayor capac exig derech cad conjunt fecund preocup polit nacional tendenci demograf,5
jerarqui valor asign vid hombr mujer caracterist masculin femenin cre context socied pued acept men opon activ violenci masiv mujer seccion describ varied marc analit examin diferent form violenci muj frecuenci academ activ autor devaw refier violenci public priv detall figur violenci direct inflig dan fisic direct,5
cas norm generaliz ven respons cuid mujer natural explic ausenci recl trabaj cuid remuner period previ finaliz disen snic uruguay gobiern abri dialog nacional cre concienci incorpor realidad local disen embarg dialog vieron desviacion agend movimient mujer proces troquel chisp,5
ultim anos comun internacional region african defin acept conjunt derech human trasciend diferent polat econom social cultural paas norm jurad internacional regional sient bas iguald gener autonoma muj lader respons polat deb comprend caract larg plaz deconstruccion norm social perjudicial sustitucion norm social posit,5
segun klas mann tas crecimient pib per capit afric subsaharian sur asi podri aument cient anual iguald gener educ band encuentr perd anual total produccion deb brech gener trabaj efect efect combin desiguald educ particip merc laboral podri super mil millon afric subsaharian aument mil millon region afric result enter ultim reflej brech mas ampli nort afric,5
cuant mas ampli cohesion red mayor ser capac adapt crisis cuid nin cuy padr biolog estan ausent algun razon ibid madr relacion femenin cad vez mas respons provision diari mientr madr padr cad vez mas busc busc orient relacion sexual moral aunqu provision general consider inadecu describ continu discusion adicional determin estructural proporcion pregunt investig continu ejempl investig utiliz entrev histori vid tres gener famili ciud cab encontr madr joven enfatiz cad vez mas logr met personal trabaj proyect moor nuev concepcion matern sient junt aspir ser buen proveedor fuent cuid nin diferent propi madr abuel compromis madr joven matern bas si mism adult educ emple respet si mism respons mas unic ident social madr ibid,5
exclusion pued ten implic advers proteccion mujer sociedad asi imped resolucion larg plaz conflict dec men pais commonwealth vieron envuelt conflict gran escal inclu mozambiqu papu nuev guine ruand sierr leon ugand mayori lleg acuerd paz principi sigl xxi mujer jug papel fundamental esfuerz pon fin conflict embarg gran numer pais esfuerz sustancial mujer reconoc negoci formal perspect punt vist inclu acuerd paz final esfuerz reconcili posterior conflict,5
tal mecan supervision independient comision iguald gener derech human respons proporcion recurs independient quej relacion discrimin gener supervis cumplimient compromis iguald gener gobiern ultim parlament comision parlamentari pued ayud control divers entidad gubernamental contribu tambi longev sostenibil reform iguald gener period cambi entorn polit ocde hech capac sector public necesari integr iguald gener sol pued ser tan eficac capac general gobiern inclu planif,5
institu social discriminatori pued ayud explic nin abandon escuel prematur contribu asi persistent brech gener particip educ econom indic gener institu social ocde sigi med compuest institu social discriminatori pais pertenecient ocde captur ley norm social practic restring papel econom social mujer cinc are codig familiar discriminatori integr fisic restring preferent hij derech recurs restring libertad civil restring variabl menud reflej practic oblig nin cas cas edad adult deb norm social discriminatori respect condicion muj famili papel reproduct muj,5
casi program transferent monetari condicion excepcion sudafr requier compromis tiemp part particip requier reorganiz patron tiemp hog impact potencial tiemp dedic trabaj remuner deb norm gener principal mujer realiz tar remuner cumpl condicion requer acced pag program dich program pued reduc acces relat mujer ingres iguald gener inclus mejor nin result indic mayor igualitar gener movimient haci estrategi reproduccion social alto nivel,5
practic extend principal zon coster aden hadramawt malir hodeidah aunqu ministeri salud emit decision public prohib practic mutil genital femenin instal hospitalari oficial gobiern yemeni sig hac vist gord cort practic mujer comun tradicional lugar particular articul articul bis codig penal argeli juni codig penal argeli,5
proporcion grand cantidad dat menud frecuenci absolut recuent observ dificult discern principal diferent mujer hombr desarroll proces analisis adicional prep mas inform analit articul centr tem especif cas diferent mujer hombr pued hac mas visibl,5
much joven pierd transicion ensen secundari terciari merc laboral nin mujer estan infrarrepresent camp potencial lucrat cienci tecnologi ingenieri matemat stem casi mujer trabaj estan atrap emple informal proteccion social tas apen vari ultim dec tas pobrez especial pronunci mujer rural indigen,5
si bien much prev iguald gener reconoc especaf derech muj tierr viviend propied brasil constitucion ley establec mujer hombr independient civil pued recib derech propied concesion marc reform agrari individual conjunt,5
fecund import sociedad pued imped aceler progres haci mayor prosper desarroll equit sosten bienest pais europe final sigl xix pais habl ingles continent economi cambiant present nuev posibil profesional laboral motiv parej ten men hij pod aprovech oportun med mas nin matricul escuel aument alfabetiz,5
part entonc capitul intent integr perspect gener derech human nivel internacional regional african final declar mileni nacion unid objet desarroll mileni tambi examin perspect gener ester boserup habi argument discurs desarroll existent ignor contribucion mujer produccion nacional adem argument cas result estereotip bas gener ubic mujer unic dentr esfer domest vari gobi colonial poscolonial habi pas alto sistemat mujer difusion nuev tecnologi servici extension insum product,5
aguer marks rayk document import penaliz salarial matern ampli muestr mujer pais desarroll brech mas ampli egipt indi aproxim mujer edad trabaj identific trabaj domest principal activ segu hirkey tunez cifr alrededor promedi pais europe ocde unid sol dat subray profund dispar division respons hog hombr mujer mund emergent brind poc inform med particip mujer emple remuner ve limit respons familiar permit desglos detall tiemp person tip encuest brind imag mas matiz rol gener,5
embarg result desigual inevit pued remedi mediant accion vari frent capitul esboz accion facilit acces mujer trabaj decent elimin brech salarial gener adem sistem pension pued disen reform correg desventaj socioeconom mujer vejez,5
atencion centr categori edad lug etap posterior vid dos razon primer tres quint part mujer desaparec desaparec part infanci ninasmujer desaparec etap posterior cicl vid reflej sol practic discriminatori mujer sin tambi institu deficient falt infraestructur salud agu saneamient banc mundial med utiliz aqui enfoc especif sesg seleccion sex period primer infanci sesg caus abort infanticidi posibil nin joven sistemat men atend primer infanci anderson ray dat provien mitchell onu,5
trabaj esfer prioritari pobrez odm gobern democrat pued profundiz intencion accion haci result cuent cuestion gener transform tod program polit pnud deb atent enmarc mujer agent ciudadan activ si pnud pretend contribu cambi transform tendr aceler esfuerz tod are prioritari abord form mas estrateg raic desigualdad estructur pod particip relacion desigual abord transform norm valor polit desigual,5
tambi ofrec capacit vocacional mujer sector artesani mejor habil tecnic trabaj sector aprendic esper inici propi negoci tambi desarroll modul formacion mujer gharbi bas curs know about business kab oit,5
acab cultur impun necesari cre sistem denunci exhaust document abus derech mujer apoy supervivient civil femenin guerr busqued justici capatul sigu sugerent formul seccion anterior deb inclu formacion especial organ encarg hac cumpl ley desempen papel import aplic derech muj ambit comunitari capatul promov debat public inform medi comun resolu resolu posterior respuest nacional import program sociedad situacion posconflict pas esencial concienci defend papel particip muj reconstruccion posconflict deb reconoc alent public mas import desalent nin mujer particul recomend pued impuls ofrec mujer oportun debat analiz lenguaj rcs relacion conflict especif ven inmers capitul,5
lad algun evident benefici ciert mecan informal justici tribunal mujer menud mas acces mujer sobrevivient violenci sistem judicial oficial termin ubic geograf relacion idiom form llev cab proced judicial ejempl interes integr derech consuetudinari sistem justici formal ley derech penal indemniz papu nuev guine permit sobrevivient delit inclu violenci sexual violenci domest reclam indemniz perpetr reclam compens irregular caracterist comun derech consuetudinari papu nuev guine promulg legisl compens teni objet reduc ocurrent delit recuper unid ley reconcili respons personal oportun laboral cre opcion violenci famili permit sobrevivient violenci domest esten exent ciert restriccion laboral relacion recib pag asistent public,5
segun sfp realiz evalu period salari auditori garantiz iguald equid salarial si bien sueld salari servici civil distint gener sin estan determin trabaj pued hab diferent salarial desconoc hombr mujer vari grad escal salarial dentr trabaj determin obten perspect pregunt necesit dat sueld salari grad escal ocup gener tal vez credencial educ sol dat posibl compar salari nivel laboral hombr mujer determin si coincid calif si distribucion simil actual sfp recopil dich inform seri buen practic hic identific brech gener are requier atencion relacion cultur trabaj impregn fpa centr cantid hor pas oficin lug eficient logr,5
terc lug tas marginal impuest rent segund trabaj general mujer altas gener desincent trabaj much hor cuart lug brech salarial net despreci alrededor desencaden especializ person men pag hog dedic relat mas tiemp cuid nin final mujer menud top tech cristal dificult ascens escal corpor puest alta respons rar vez estan dispon tiemp parcial,5
polit estrategi proyect cuidad disen pued funcion dentr norm cultural existent trav sector public priv maner benefici mujer hombr cuadr recomend especif cerr brech gener acces tierr merc laboral rural servici financier capital social tecnologi inclu pas describ continu embarg mujer siempr benefici esfuerz general distribucion titul tierr cas vist erosion derech consuetudinari med derech formal extend hombr cabez famili gobi intent fortalec derech tenenci mujer dentr matrimoni individu esfuerz menud ven frustr combin practic legal cultural aun favorec hombr pais region institu reform legal fortalec derech tierr mujer cas esfuerz titul tierr siempr facilit practic inclu nombr espos espos seccion bas fao oh proporcion revision extens literatur relev,5
encuest hogar muestr mujer edad laboral optim mas probabil hombr viv hog pobr pais dat polit fiscal salarial proteccion social bien disen inclu salari min asign familiar hij pension vejez pued ser herramient poder reduc pobrez repar desventaj socioeconom mujer garantiz derech nivel vid adecu particular import context cambiant estructur demograf familiar domest frent crisis econom carg hac trabaj desigual distribu,5
